172.28.208.188:46706	172.28.208.188	1.0
172.28.193.157:40675	172.28.193.157	1.0
172.28.193.157:42650	172.28.193.157	1.0
172.28.198.11:42769	172.28.198.11	1.0
172.28.193.157:58419	172.28.193.157	1.0
172.28.193.157:43363	172.28.193.157	1.0
172.28.211.45:43595	172.28.211.45	1.0
172.28.198.11:34939	172.28.198.11	1.0
172.28.208.188:59139	172.28.208.188	1.0
172.28.198.11:35127	172.28.198.11	1.0
172.28.198.11:59402	172.28.198.11	1.0
172.28.211.45:40246	172.28.211.45	1.0
172.28.198.11:60396	172.28.198.11	1.0
172.28.211.45:59790	172.28.211.45	1.0
172.28.193.157:0	172.28.193.157	1.0
172.28.193.157:34334	172.28.193.157	1.0
172.28.193.157:34534	172.28.193.157	1.0
172.28.193.157:53309	172.28.193.157	1.0
172.28.193.157:42478	172.28.193.157	1.0
172.28.193.157:52578	172.28.193.157	1.0
172.28.209.73:44972	172.28.209.73	1.0
172.28.193.157:34541	172.28.193.157	1.0
172.28.193.157:34591	172.28.193.157	1.0
172.28.211.45:54416	172.28.211.45	1.0
172.28.208.188:46880	172.28.208.188	1.0
172.28.193.157:47824	172.28.193.157	1.0
172.28.209.73:55618	172.28.209.73	1.0
172.28.193.157:40931	172.28.193.157	1.0
172.28.211.45:58525	172.28.211.45	1.0
172.28.193.157:34044	172.28.193.157	1.0
172.28.208.188:46888	172.28.208.188	1.0
172.28.209.73:44632	172.28.209.73	1.0
172.28.209.73:50682	172.28.209.73	1.0
172.28.208.188:47276	172.28.208.188	1.0
172.28.198.11:55739	172.28.198.11	1.0
172.28.198.11:56127	172.28.198.11	1.0
172.28.211.45:54271	172.28.211.45	1.0
172.28.211.45:42865	172.28.211.45	1.0
172.28.211.45:60003	172.28.211.45	1.0
172.28.209.73:48660	172.28.209.73	1.0
172.28.198.11:56135	172.28.198.11	1.0
172.28.211.45:44879	172.28.211.45	1.0
172.28.193.157:43948	172.28.193.157	1.0
172.28.198.11:44998	172.28.198.11	1.0
172.28.198.11:56823	172.28.198.11	1.0
172.28.193.157:58199	172.28.193.157	1.0
172.28.198.11:59824	172.28.198.11	1.0
172.28.198.11:35068	172.28.198.11	1.0
172.28.211.45:42312	172.28.211.45	1.0
172.28.211.45:60312	172.28.211.45	1.0
172.28.211.45:45050	172.28.211.45	1.0
172.28.209.73:50375	172.28.209.73	1.0
172.28.198.11:59763	172.28.198.11	1.0
172.28.198.11:55457	172.28.198.11	1.0
172.28.198.11:42620	172.28.198.11	1.0
172.28.211.45:44345	172.28.211.45	1.0
172.18.18.16:53270	172.18.18.16	1.0
172.28.193.157:34539	172.28.193.157	1.0
172.28.193.157:34227	172.28.193.157	1.0
172.28.193.157:42415	172.28.193.157	1.0
172.28.198.11:34984	172.28.198.11	1.0
172.28.211.45:49728	172.28.211.45	1.0
172.28.211.45:60622	172.28.211.45	1.0
172.28.198.11:60972	172.28.198.11	1.0
172.28.211.45:43641	172.28.211.45	1.0
172.28.208.188:47010	172.28.208.188	1.0
172.28.208.188:25011	172.28.208.188	1.0
172.28.208.188:35079	172.28.208.188	1.0
172.28.198.11:34873	172.28.198.11	1.0
172.28.211.45:43123	172.28.211.45	1.0
172.28.208.188:47117	172.28.208.188	1.0
172.28.198.11:59517	172.28.198.11	1.0
172.28.208.188:47161	172.28.208.188	1.0
172.28.208.188:46974	172.28.208.188	1.0
172.28.198.11:42731	172.28.198.11	1.0
172.28.193.157:48056	172.28.193.157	1.0
172.28.198.11:42225	172.28.198.11	1.0
172.28.211.45:43563	172.28.211.45	1.0
172.28.208.188:56401	172.28.208.188	1.0
172.28.211.45:45095	172.28.211.45	1.0
172.28.208.188:53320	172.28.208.188	1.0
172.28.208.188:56395	172.28.208.188	1.0
172.28.211.45:58695	172.28.211.45	1.0
172.28.193.157:58895	172.28.193.157	1.0
172.28.193.157:48364	172.28.193.157	1.0
172.28.208.188:35358	172.28.208.188	1.0
172.28.209.73:58358	172.28.209.73	1.0
172.28.208.188:46827	172.28.208.188	1.0
172.28.208.188:56427	172.28.208.188	1.0
172.28.211.45:43615	172.28.211.45	1.0
172.28.208.188:46834	172.28.208.188	1.0
172.28.211.45:58178	172.28.211.45	1.0
172.28.209.73:8022	172.28.209.73	1.0
172.28.193.157:43297	172.28.193.157	1.0
172.28.198.11:55472	172.28.198.11	1.0
172.28.211.45:49491	172.28.211.45	1.0
172.28.193.157:53154	172.28.193.157	1.0
172.28.209.73:44448	172.28.209.73	1.0
172.28.208.188:46698	172.28.208.188	1.0
172.28.193.157:35417	172.28.193.157	1.0
172.28.193.157:35224	172.28.193.157	1.0
172.28.209.73:46268	172.28.209.73	1.0
172.28.193.157:53268	172.28.193.157	1.0
172.28.193.157:40487	172.28.193.157	1.0
172.28.209.73:42312	172.28.209.73	1.0
172.28.209.73:56487	172.28.209.73	1.0
172.28.193.157:39456	172.28.193.157	1.0
172.28.209.73:44381	172.28.209.73	1.0
172.28.211.45:43700	172.28.211.45	1.0
172.28.193.157:46275	172.28.193.157	1.0
172.28.208.188:46900	172.28.208.188	1.0
172.28.193.157:59675	172.28.193.157	1.0
172.28.193.157:59700	172.28.193.157	1.0
172.28.193.157:33694	172.28.193.157	1.0
172.28.193.157:52469	172.28.193.157	1.0
172.28.209.73:58319	172.28.209.73	1.0
172.28.193.157:44551	172.28.193.157	1.0
172.28.209.73:50195	172.28.209.73	1.0
172.28.193.157:59589	172.28.193.157	1.0
172.28.193.157:33833	172.28.193.157	1.0
172.28.208.188:46908	172.28.208.188	1.0
172.28.193.157:52083	172.28.193.157	1.0
172.28.209.73:56483	172.28.209.73	1.0
172.28.209.73:58302	172.28.209.73	1.0
172.28.193.157:35371	172.28.193.157	1.0
172.28.198.11:41171	172.28.198.11	1.0
172.28.209.73:34265	172.28.209.73	1.0
172.28.193.157:41365	172.28.193.157	1.0
172.28.193.157:48990	172.28.193.157	1.0
172.28.193.157:34584	172.28.193.157	1.0
172.28.198.11:55459	172.28.198.11	1.0
172.28.198.11:47566	172.28.198.11	1.0
172.28.209.73:55091	172.28.209.73	1.0
172.28.211.45:59891	172.28.211.45	1.0
172.28.211.45:32792	172.28.211.45	1.0
172.28.193.157:49011	172.28.193.157	1.0
172.28.209.73:36330	172.28.209.73	1.0
172.28.211.45:54480	172.28.211.45	1.0
172.28.208.188:44743	172.28.208.188	1.0
172.28.193.157:34037	172.28.193.157	1.0
172.28.209.73:44937	172.28.209.73	1.0
172.28.198.11:34875	172.28.198.11	1.0
172.28.198.11:51250	172.28.198.11	1.0
172.28.209.73:44782	172.28.209.73	1.0
172.28.198.11:41970	172.28.198.11	1.0
172.28.209.73:44870	172.28.209.73	1.0
172.28.209.73:50514	172.28.209.73	1.0
172.28.211.45:43590	172.28.211.45	1.0
172.28.193.157:35672	172.28.193.157	1.0
172.28.209.73:41897	172.28.209.73	1.0
172.28.193.157:34866	172.28.193.157	1.0
172.28.193.157:45891	172.28.193.157	1.0
172.28.198.11:55416	172.28.198.11	1.0
172.28.198.11:51954	172.28.198.11	1.0
172.28.211.45:54454	172.28.211.45	1.0
172.28.209.73:34173	172.28.209.73	1.0
172.28.211.45:42848	172.28.211.45	1.0
172.28.208.188:46223	172.28.208.188	1.0
172.28.198.11:60123	172.28.198.11	1.0
172.28.193.157:40486	172.28.193.157	1.0
172.28.211.45:58955	172.28.211.45	1.0
172.28.209.73:55093	172.28.209.73	1.0
172.28.211.45:60693	172.28.211.45	1.0
172.28.198.11:44987	172.28.198.11	1.0
172.28.211.45:44756	172.28.211.45	1.0
172.28.193.157:44956	172.28.193.157	1.0
172.28.193.157:39800	172.28.193.157	1.0
172.28.209.73:44475	172.28.209.73	1.0
172.18.18.16:53263	172.18.18.16	1.0
172.28.211.45:47382	172.28.211.45	1.0
172.28.211.45:43326	172.28.211.45	1.0
172.28.198.11:56195	172.28.198.11	1.0
172.28.209.73:57840	172.28.209.73	1.0
172.28.209.73:58409	172.28.209.73	1.0
172.28.211.45:42253	172.28.211.45	1.0
172.28.193.157:35022	172.28.193.157	1.0
172.28.209.73:41997	172.28.209.73	1.0
172.28.209.73:42147	172.28.209.73	1.0
172.28.211.45:43322	172.28.211.45	1.0
172.28.209.73:44491	172.28.209.73	1.0
172.28.198.11:59941	172.28.198.11	1.0
172.28.198.11:59935	172.28.198.11	1.0
172.28.193.157:59698	172.28.193.157	1.0
172.28.193.157:44092	172.28.193.157	1.0
172.28.208.188:46811	172.28.208.188	1.0
172.28.193.157:48049	172.28.193.157	1.0
172.28.208.188:48224	172.28.208.188	1.0
172.28.208.188:46718	172.28.208.188	1.0
172.28.208.188:56493	172.28.208.188	1.0
172.28.208.188:47106	172.28.208.188	1.0
172.28.198.11:37050	172.28.198.11	1.0
172.28.208.188:46925	172.28.208.188	1.0
172.28.209.73:56400	172.28.209.73	1.0
172.28.211.45:44726	172.28.211.45	1.0
172.28.193.157:48045	172.28.193.157	1.0
172.28.209.73:50420	172.28.209.73	1.0
172.28.198.11:56895	172.28.198.11	1.0
172.28.209.73:33902	172.28.209.73	1.0
172.28.208.188:35002	172.28.208.188	1.0
172.28.198.11:56121	172.28.198.11	1.0
172.28.209.73:59546	172.28.209.73	1.0
172.28.208.188:35109	172.28.208.188	1.0
172.28.211.45:43659	172.28.211.45	1.0
172.28.208.188:56153	172.28.208.188	1.0
172.28.193.157:53197	172.28.193.157	1.0
172.28.198.11:56891	172.28.198.11	1.0
172.28.211.45:43373	172.28.211.45	1.0
172.28.193.157:44223	172.28.193.157	1.0
172.28.193.157:35486	172.28.193.157	1.0
172.28.193.157:41961	172.28.193.157	1.0
172.28.211.45:53693	172.28.211.45	1.0
172.28.193.157:59712	172.28.193.157	1.0
172.28.198.11:42806	172.28.198.11	1.0
172.18.18.16:56356	172.18.18.16	1.0
172.28.193.157:58906	172.28.193.157	1.0
172.28.193.157:49000	172.28.193.157	1.0
172.28.193.157:35369	172.28.193.157	1.0
172.28.193.157:48369	172.28.193.157	1.0
172.28.193.157:42413	172.28.193.157	1.0
172.28.193.157:52088	172.28.193.157	1.0
172.28.198.11:34926	172.28.198.11	1.0
172.28.198.11:55576	172.28.198.11	1.0
172.28.193.157:41789	172.28.193.157	1.0
172.28.193.157:51689	172.28.193.157	1.0
172.28.193.157:58208	172.28.193.157	1.0
172.28.208.188:53346	172.28.208.188	1.0
97.107.128.58	97.107.128.58:0	1.0
172.28.193.157:52234	172.28.193.157	1.0
172.28.193.157:51866	172.28.193.157	1.0
172.28.193.157:34235	172.28.193.157	1.0
172.28.211.45:58529	172.28.211.45	1.0
172.28.193.157:42948	172.28.193.157	1.0
172.28.198.11:59548	172.28.198.11	1.0
172.28.209.73:46917	172.28.209.73	1.0
172.28.211.45:44049	172.28.211.45	1.0
172.28.198.11:44999	172.28.198.11	1.0
172.28.198.11:56299	172.28.198.11	1.0
172.28.208.188:35118	172.28.208.188	1.0
172.28.209.73:34406	172.28.209.73	1.0
172.28.211.45:59856	172.28.211.45	1.0
172.28.211.45:43969	172.28.211.45	1.0
172.28.208.188:46763	172.28.208.188	1.0
172.28.193.157:23000	172.28.193.157	1.0
172.18.18.16:56326	172.18.18.16	1.0
172.28.208.188:47364	172.28.208.188	1.0
172.28.198.11:60971	172.28.198.11	1.0
172.28.198.11:41134	172.28.198.11	1.0
172.28.211.45:44878	172.28.211.45	1.0
172.28.208.188:45128	172.28.208.188	1.0
172.28.193.157:34410	172.28.193.157	1.0
172.28.209.73:42354	172.28.209.73	1.0
172.28.209.73:58348	172.28.209.73	1.0
172.28.208.188:46942	172.28.208.188	1.0
172.28.193.157:58492	172.28.193.157	1.0
172.28.209.73:8030	172.28.209.73	1.0
172.28.211.45:43836	172.28.211.45	1.0
172.28.209.73:50755	172.28.209.73	1.0
172.28.198.11:59749	172.28.198.11	1.0
172.28.211.45:43643	172.28.211.45	1.0
172.28.198.11:38812	172.28.198.11	1.0
172.28.208.188:45200	172.28.208.188	1.0
172.28.211.45:60613	172.28.211.45	1.0
172.28.198.11:57026	172.28.198.11	1.0
172.28.211.45:44145	172.28.211.45	1.0
172.28.193.157:48064	172.28.193.157	1.0
172.28.198.11:59958	172.28.198.11	1.0
52.0.56.137:0	52.0.56.137	1.0
96.244.96.19	96.244.96.19:0	1.0
172.28.209.73:44560	172.28.209.73	1.0
172.28.208.188:50010	172.28.208.188	1.0
172.28.198.11:55979	172.28.198.11	1.0
172.28.208.188:46823	172.28.208.188	1.0
172.28.193.157:33892	172.28.193.157	1.0
172.28.198.11:41161	172.28.198.11	1.0
172.28.209.73:41936	172.28.209.73	1.0
172.28.193.157:53087	172.28.193.157	1.0
172.28.211.45:58262	172.28.211.45	1.0
172.28.211.45:43806	172.28.211.45	1.0
172.28.211.45:55531	172.28.211.45	1.0
172.28.198.11:56781	172.28.198.11	1.0
172.28.198.11:60919	172.28.198.11	1.0
172.28.198.11:42713	172.28.198.11	1.0
172.28.208.188:46963	172.28.208.188	1.0
172.28.211.45:44982	172.28.211.45	1.0
172.28.211.45:42276	172.28.211.45	1.0
172.28.193.157:42476	172.28.193.157	1.0
172.28.211.45:43776	172.28.211.45	1.0
172.28.193.157:59995	172.28.193.157	1.0
172.28.198.11:51964	172.28.198.11	1.0
172.28.198.11:55539	172.28.198.11	1.0
172.28.208.188:47083	172.28.208.188	1.0
172.28.193.157:58983	172.28.193.157	1.0
172.28.211.45:41121	172.28.211.45	1.0
172.28.209.73:42221	172.28.209.73	1.0
172.28.211.45:47446	172.28.211.45	1.0
172.28.209.73:55171	172.28.209.73	1.0
172.28.198.11:56921	172.28.198.11	1.0
172.18.18.16:56284	172.18.18.16	1.0
172.28.211.45:43497	172.28.211.45	1.0
172.28.193.157:40966	172.28.193.157	1.0
172.28.208.188:46916	172.28.208.188	1.0
172.28.193.157:39385	172.28.193.157	1.0
172.28.193.157:48360	172.28.193.157	1.0
172.28.193.157:50010	172.28.193.157	1.0
172.28.211.45:55385	172.28.211.45	1.0
172.28.193.157:52404	172.28.193.157	1.0
172.28.208.188:45048	172.28.208.188	1.0
172.28.193.157:58811	172.28.193.157	1.0
172.28.211.45:45005	172.28.211.45	1.0
172.28.198.11:56230	172.28.198.11	1.0
172.28.198.11:56755	172.28.198.11	1.0
172.28.193.157:51999	172.28.193.157	1.0
172.28.193.157:42418	172.28.193.157	1.0
172.28.193.157:48943	172.28.193.157	1.0
172.28.193.157:41100	172.28.193.157	1.0
172.28.211.45:59875	172.28.211.45	1.0
172.28.193.157:53369	172.28.193.157	1.0
172.28.211.45:43557	172.28.211.45	1.0
172.28.208.188:46782	172.28.208.188	1.0
172.28.211.45:59907	172.28.211.45	1.0
172.28.198.11:56526	172.28.198.11	1.0
172.28.193.157:35020	172.28.193.157	1.0
172.28.198.11:45045	172.28.198.11	1.0
172.28.193.157:34389	172.28.193.157	1.0
172.28.209.73:56489	172.28.209.73	1.0
172.28.209.73:50283	172.28.209.73	1.0
172.28.211.45:55402	172.28.211.45	1.0
172.28.193.157:41440	172.28.193.157	1.0
172.28.209.73:0	172.28.209.73	1.0
54.209.10.149	54.209.10.149:0	1.0
172.28.193.157:51859	172.28.193.157	1.0
172.28.211.45:43672	172.28.211.45	1.0
172.28.208.188:45147	172.28.208.188	1.0
172.28.209.73:8888	172.28.209.73	1.0
172.28.193.157:52635	172.28.193.157	1.0
172.28.209.73:55085	172.28.209.73	1.0
172.28.211.45:58260	172.28.211.45	1.0
172.28.211.45:54404	172.28.211.45	1.0
172.28.211.45:40298	172.28.211.45	1.0
172.28.209.73:42373	172.28.209.73	1.0
172.28.198.11:35942	172.28.198.11	1.0
172.28.193.157:48917	172.28.193.157	1.0
172.28.198.11:58367	172.28.198.11	1.0
172.28.208.188:8041	172.28.208.188	1.0
172.28.211.45:44724	172.28.211.45	1.0
172.28.198.11:55474	172.28.198.11	1.0
172.28.209.73:41637	172.28.209.73	1.0
172.28.198.11:41956	172.28.198.11	1.0
172.28.208.188:46756	172.28.208.188	1.0
172.28.208.188:35000	172.28.208.188	1.0
172.28.198.11:55650	172.28.198.11	1.0
172.28.198.11:44944	172.28.198.11	1.0
172.28.209.73:44463	172.28.209.73	1.0
172.28.211.45:40357	172.28.211.45	1.0
172.28.193.157:52532	172.28.193.157	1.0
172.28.193.157:53232	172.28.193.157	1.0
172.28.211.45:60007	172.28.211.45	1.0
172.28.209.73:35201	172.28.209.73	1.0
172.28.211.45:42333	172.28.211.45	1.0
172.28.193.157:52327	172.28.193.157	1.0
172.28.211.45:41721	172.28.211.45	1.0
172.28.211.45:55371	172.28.211.45	1.0
172.28.209.73:42315	172.28.209.73	1.0
172.18.18.16:56315	172.18.18.16	1.0
172.28.211.45:60153	172.28.211.45	1.0
172.28.211.45:54466	172.28.211.45	1.0
172.28.211.45:43760	172.28.211.45	1.0
172.28.211.45:44110	172.28.211.45	1.0
172.28.198.11:51860	172.28.198.11	1.0
172.28.209.73:56579	172.28.209.73	1.0
172.28.209.73:60804	172.28.209.73	1.0
172.28.208.188:45192	172.28.208.188	1.0
172.28.198.11:58517	172.28.198.11	1.0
172.28.211.45:54030	172.28.211.45	1.0
172.28.211.45:33024	172.28.211.45	1.0
172.28.211.45:54537	172.28.211.45	1.0
172.28.209.73:42244	172.28.209.73	1.0
172.28.198.11:55682	172.28.198.11	1.0
172.28.198.11:42420	172.28.198.11	1.0
172.28.198.11:42770	172.28.198.11	1.0
172.28.198.11:46190	172.28.198.11	1.0
172.28.208.188:47015	172.28.208.188	1.0
172.28.211.45:55215	172.28.211.45	1.0
74.123.28.4:0	74.123.28.4	1.0
172.28.211.45:43722	172.28.211.45	1.0
172.18.18.16:56348	172.18.18.16	1.0
172.28.208.188:59223	172.28.208.188	1.0
172.28.208.188:44686	172.28.208.188	1.0
172.28.211.45:60155	172.28.211.45	1.0
172.28.208.188:49324	172.28.208.188	1.0
172.28.209.73:55531	172.28.209.73	1.0
172.28.193.157:40339	172.28.193.157	1.0
172.18.18.16:56364	172.18.18.16	1.0
172.28.208.188:46802	172.28.208.188	1.0
172.28.209.73:44821	172.28.209.73	1.0
172.28.208.188:53321	172.28.208.188	1.0
172.28.198.11:35115	172.28.198.11	1.0
172.28.198.11:41965	172.28.198.11	1.0
172.28.211.45:59890	172.28.211.45	1.0
172.28.208.188:47453	172.28.208.188	1.0
172.28.198.11:41172	172.28.198.11	1.0
172.28.211.45:48322	172.28.211.45	1.0
172.28.211.45:54485	172.28.211.45	1.0
172.28.211.45:55185	172.28.211.45	1.0
172.28.193.157:58204	172.28.193.157	1.0
172.28.193.157:43248	172.28.193.157	1.0
172.28.211.45:43498	172.28.211.45	1.0
172.28.193.157:49017	172.28.193.157	1.0
172.28.193.157:48936	172.28.193.157	1.0
172.28.208.188:46980	172.28.208.188	1.0
172.28.193.157:40918	172.28.193.157	1.0
172.28.193.157:34287	172.28.193.157	1.0
172.28.198.11:51862	172.28.198.11	1.0
172.28.193.157:40181	172.28.193.157	1.0
172.28.208.188:44850	172.28.208.188	1.0
172.28.193.157:59669	172.28.193.157	1.0
172.28.193.157:51557	172.28.193.157	1.0
172.28.193.157:52582	172.28.193.157	1.0
172.28.211.45:58951	172.28.211.45	1.0
172.28.193.157:59701	172.28.193.157	1.0
