172.28.208.188:42543	172.28.208.188	1.0
172.28.211.45:51887	172.28.211.45	1.0
172.18.18.16:55662	172.18.18.16	1.0
172.28.208.188:53600	172.28.208.188	1.0
172.28.208.188:35038	172.28.208.188	1.0
172.28.211.45:52488	172.28.211.45	1.0
172.28.208.188:44432	172.28.208.188	1.0
172.28.208.188:56807	172.28.208.188	1.0
172.28.198.11:52495	172.28.198.11	1.0
172.28.211.45:47996	172.28.211.45	1.0
172.28.208.188:44153	172.28.208.188	1.0
172.28.208.188:47453	172.28.208.188	1.0
172.28.208.188:44572	172.28.208.188	1.0
172.28.211.45:48322	172.28.211.45	1.0
172.28.193.157:55385	172.28.193.157	1.0
172.28.211.45:48279	172.28.211.45	1.0
172.28.198.11:39767	172.28.198.11	1.0
172.28.211.45:48367	172.28.211.45	1.0
172.28.193.157:45011	172.28.193.157	1.0
172.28.193.157:33355	172.28.193.157	1.0
172.28.193.157:33855	172.28.193.157	1.0
172.28.193.157:52137	172.28.193.157	1.0
172.18.18.16:55638	172.18.18.16	1.0
172.28.211.45:60338	172.28.211.45	1.0
172.28.198.11:52720	172.28.198.11	1.0
172.28.211.45:36908	172.28.211.45	1.0
172.28.193.157:34452	172.28.193.157	1.0
172.28.211.45:38427	172.28.211.45	1.0
172.28.198.11:0	172.28.198.11	1.0
172.28.198.11:52791	172.28.198.11	1.0
172.28.198.11:49729	172.28.198.11	1.0
172.18.18.16:55604	172.18.18.16	1.0
172.28.198.11:45123	172.28.198.11	1.0
172.28.209.73:46267	172.28.209.73	1.0
172.28.211.45:53443	172.28.211.45	1.0
172.28.208.188:44512	172.28.208.188	1.0
172.28.211.45:60337	172.28.211.45	1.0
172.28.209.73:48331	172.28.209.73	1.0
172.28.211.45:37551	172.28.211.45	1.0
172.28.198.11:52970	172.28.198.11	1.0
172.28.208.188:39158	172.28.208.188	1.0
172.28.211.45:54165	172.28.211.45	1.0
172.28.198.11:39634	172.28.198.11	1.0
172.28.208.188:56447	172.28.208.188	1.0
172.28.193.157:52316	172.28.193.157	1.0
172.28.211.45:53417	172.28.211.45	1.0
172.28.208.188:53586	172.28.208.188	1.0
172.28.211.45:47980	172.28.211.45	1.0
172.28.208.188:56318	172.28.208.188	1.0
172.28.211.45:52506	172.28.211.45	1.0
172.28.209.73:53275	172.28.209.73	1.0
172.28.208.188:53582	172.28.208.188	1.0
172.28.209.73:54582	172.28.209.73	1.0
172.28.211.45:37345	172.28.211.45	1.0
172.28.211.45:54302	172.28.211.45	1.0
172.28.198.11:34746	172.28.198.11	1.0
172.28.211.45:37965	172.28.211.45	1.0
172.28.211.45:36953	172.28.211.45	1.0
172.28.211.45:52678	172.28.211.45	1.0
172.28.208.188:56492	172.28.208.188	1.0
172.28.208.188:54011	172.28.208.188	1.0
172.28.208.188:44330	172.28.208.188	1.0
172.28.208.188:44530	172.28.208.188	1.0
172.28.208.188:56705	172.28.208.188	1.0
172.28.193.157:56318	172.28.193.157	1.0
172.28.208.188:45462	172.28.208.188	1.0
172.28.209.73:52738	172.28.209.73	1.0
172.28.209.73:48157	172.28.209.73	1.0
172.28.208.188:44158	172.28.208.188	1.0
172.28.209.73:7182	172.28.209.73	1.0
172.28.198.11:35621	172.28.198.11	1.0
172.28.208.188:44384	172.28.208.188	1.0
172.28.208.188:44584	172.28.208.188	1.0
172.28.208.188:56809	172.28.208.188	1.0
172.28.193.157:45703	172.28.193.157	1.0
172.28.193.157:34117	172.28.193.157	1.0
172.28.193.157:33586	172.28.193.157	1.0
172.28.198.11:35286	172.28.198.11	1.0
172.28.193.157:52061	172.28.193.157	1.0
172.28.193.157:34124	172.28.193.157	1.0
172.28.193.157:34543	172.28.193.157	1.0
172.28.193.157:52812	172.28.193.157	1.0
172.28.193.157:34131	172.28.193.157	1.0
172.28.211.45:37806	172.28.211.45	1.0
172.28.193.157:51631	172.28.193.157	1.0
172.28.193.157:33725	172.28.193.157	1.0
172.28.193.157:52200	172.28.193.157	1.0
172.28.209.73:9995	172.28.209.73	1.0
172.28.198.11:50069	172.28.198.11	1.0
172.28.198.11:49663	172.28.198.11	1.0
172.28.193.157:51795	172.28.193.157	1.0
172.28.193.157:33439	172.28.193.157	1.0
172.28.193.157:33665	172.28.193.157	1.0
172.28.211.45:37334	172.28.211.45	1.0
172.28.193.157:33672	172.28.193.157	1.0
172.28.198.11:35491	172.28.198.11	1.0
172.28.208.188:44505	172.28.208.188	1.0
172.28.198.11:53043	172.28.198.11	1.0
172.28.211.45:37881	172.28.211.45	1.0
172.28.193.157:56675	172.28.193.157	1.0
172.28.211.45:60407	172.28.211.45	1.0
172.28.209.73:54620	172.28.209.73	1.0
172.28.198.11:40096	172.28.198.11	1.0
172.28.198.11:49846	172.28.198.11	1.0
172.28.211.45:60403	172.28.211.45	1.0
172.28.198.11:34735	172.28.198.11	1.0
172.28.198.11:49560	172.28.198.11	1.0
172.28.198.11:52629	172.28.198.11	1.0
172.28.211.45:52180	172.28.211.45	1.0
172.28.211.45:51899	172.28.211.45	1.0
172.28.211.45:37688	172.28.211.45	1.0
172.28.211.45:54520	172.28.211.45	1.0
172.28.208.188:44683	172.28.208.188	1.0
172.28.198.11:52621	172.28.198.11	1.0
172.28.209.73:45315	172.28.209.73	1.0
172.28.211.45:51853	172.28.211.45	1.0
172.28.211.45:37022	172.28.211.45	1.0
172.28.208.188:56385	172.28.208.188	1.0
172.28.208.188:42379	172.28.208.188	1.0
172.28.208.188:56698	172.28.208.188	1.0
172.28.211.45:37517	172.28.211.45	1.0
172.28.211.45:48267	172.28.211.45	1.0
172.28.208.188:42611	172.28.208.188	1.0
172.28.211.45:42636	172.28.211.45	1.0
172.28.208.188:44136	172.28.208.188	1.0
172.28.198.11:49686	172.28.198.11	1.0
172.28.209.73:52936	172.28.209.73	1.0
172.28.208.188:42518	172.28.208.188	1.0
172.28.208.188:47356	172.28.208.188	1.0
172.28.208.188:56694	172.28.208.188	1.0
172.28.208.188:45463	172.28.208.188	1.0
172.28.208.188:42532	172.28.208.188	1.0
172.28.211.45:38426	172.28.211.45	1.0
172.28.208.188:53801	172.28.208.188	1.0
172.28.208.188:35039	172.28.208.188	1.0
172.28.208.188:44328	172.28.208.188	1.0
172.28.198.11:50010	172.28.198.11	1.0
172.28.198.11:49654	172.28.198.11	1.0
172.28.193.157:52073	172.28.193.157	1.0
172.28.193.157:56498	172.28.193.157	1.0
172.28.193.157:36311	172.28.193.157	1.0
172.28.211.45:48161	172.28.211.45	1.0
172.28.193.157:33430	172.28.193.157	1.0
172.28.198.11:34780	172.28.198.11	1.0
172.28.211.45:52230	172.28.211.45	1.0
172.28.211.45:8041	172.28.211.45	1.0
172.28.193.157:52199	172.28.193.157	1.0
172.28.211.45:37518	172.28.211.45	1.0
172.28.208.188:45437	172.28.208.188	1.0
172.28.193.157:34438	172.28.193.157	1.0
172.28.208.188:54013	172.28.208.188	1.0
172.28.193.157:60907	172.28.193.157	1.0
172.28.211.45:37451	172.28.211.45	1.0
172.28.198.11:48976	172.28.198.11	1.0
172.28.198.11:35796	172.28.198.11	1.0
172.28.193.157:36365	172.28.193.157	1.0
172.28.198.11:49340	172.28.198.11	1.0
172.28.198.11:24042	172.28.198.11	1.0
172.28.211.45:37691	172.28.211.45	1.0
172.28.208.188:44185	172.28.208.188	1.0
172.28.193.157:52198	172.28.193.157	1.0
172.28.209.73:39436	172.28.209.73	1.0
172.28.198.11:53061	172.28.198.11	1.0
172.28.193.157:56561	172.28.193.157	1.0
172.28.208.188:35080	172.28.208.188	1.0
172.28.208.188:44181	172.28.208.188	1.0
172.28.211.45:54231	172.28.211.45	1.0
172.28.211.45:38475	172.28.211.45	1.0
172.28.211.45:37870	172.28.211.45	1.0
172.18.18.16:55695	172.18.18.16	1.0
172.28.211.45:37739	172.28.211.45	1.0
172.28.208.188:42158	172.28.208.188	1.0
172.28.211.45:38471	172.28.211.45	1.0
172.28.211.45:37940	172.28.211.45	1.0
172.28.198.11:49109	172.28.198.11	1.0
172.28.198.11:35128	172.28.198.11	1.0
172.28.208.188:56710	172.28.208.188	1.0
172.18.18.16:55661	172.18.18.16	1.0
172.28.211.45:37019	172.28.211.45	1.0
172.28.193.157:52069	172.28.193.157	1.0
172.28.211.45:48163	172.28.211.45	1.0
172.28.211.45:54513	172.28.211.45	1.0
172.28.211.45:52591	172.28.211.45	1.0
172.28.198.11:49110	172.28.198.11	1.0
172.28.208.188:37354	172.28.208.188	1.0
172.28.208.188:47454	172.28.208.188	1.0
172.28.208.188:54054	172.28.208.188	1.0
172.18.18.16:55667	172.18.18.16	1.0
172.28.193.157:56192	172.28.193.157	1.0
172.28.208.188:44380	172.28.208.188	1.0
172.28.211.45:36912	172.28.211.45	1.0
172.28.208.188:56687	172.28.208.188	1.0
172.28.198.11:36725	172.28.198.11	1.0
172.28.208.188:53588	172.28.208.188	1.0
172.28.208.188:56476	172.28.208.188	1.0
172.28.208.188:56695	172.28.208.188	1.0
172.28.208.188:44433	172.28.208.188	1.0
172.28.208.188:56608	172.28.208.188	1.0
172.28.208.188:42502	172.28.208.188	1.0
172.28.208.188:56827	172.28.208.188	1.0
172.28.208.188:60127	172.28.208.188	1.0
172.28.198.11:49965	172.28.198.11	1.0
172.28.211.45:36909	172.28.211.45	1.0
172.28.198.11:37634	172.28.198.11	1.0
172.28.198.11:49884	172.28.198.11	1.0
172.18.18.16:52128	172.18.18.16	1.0
172.28.211.45:37635	172.28.211.45	1.0
172.28.193.157:45510	172.28.193.157	1.0
